no	file name	file number	answer	result_1(0%)	result_2(random)	replace	insert	delete
5110	821195001543967	3	然後我想要在申請那個收據的補發的話這樣要帶什麼東西過去	然後我想要在申請那個收據的補發的話這樣要帶什麼東西過去	然後我們請那個收據的補發的話這樣要帶什麼東西過去			
5111	821195001543967	4	先請教先生貴姓怎麼稱呼	先請教先生貴姓怎麼稱呼	先請教先生貴姓怎麼稱呼請教先生貴姓怎麼稱呼			
5112	821195001543967	5	林先生您好林先生您稍等一下喔	林先生您好林先生您稍等一下喔	林先生您好林先生等一下喔			
5113	821195001543967	6	你說什麼	你說什麼	你說什麼			
5114	821195001513105	1	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興為您服務	台北市區監理所您好敝姓陳很高興為您服務			
5115	821195001513105	2	嘿陳小姐你好我想請教你一下吼現在辦理國際駕照一定要駕照嗎	嘿陳小姐您好我想請教你一下吼現在辦理國際駕照一定要駕照嗎	嘿陳小姐您好我想請問一下在辦理國際駕照一定要駕照嗎			
5116	821195001513105	3	先請教您貴姓怎麼稱呼	先請教您貴姓怎麼稱呼	先請教您貴姓怎請教怎麼稱呼			
5117	821195001513105	4	呃我姓陳	呃我姓陳	呃我姓陳			
5118	821195001513105	5	陳先生您好辦國際駕照當然要駕照啊	陳先生您好辦國際駕照當然要駕照嗎	陳先生您好那叫當然要			
5119	821195001513105	6	呃可是你現在駕照不是說都不用在身上嗎	呃可是您現在駕照不是說都不用在身上嗎	呃可是他只要不是說都不用在身上嗎			
5120	821195001513105	7	個是在國內使用不需要過期不需要換	蛤是在國內使用不需要過期不需要換	在國內使用不要過期不需要換			
5121	821195001513105	8	那我之前有申請過國際駕照然後還要自己駕照正本嗎	那我之前有申請過國際駕照然後還要自己駕照正本嗎	那我之前有申請國國道然後還要自己駕照正本嗎			
5122	821195001513105	9	一樣要帶駕照正本過去辦啊	一樣要帶駕照正本過去辦好	一樣要帶駕照正本過去			
5123	821195001513105	10	喔那你們的電腦資料裡面就有了啊為什麼要帶	喔那你們的電腦資料裡面就有了啊為什麼要帶	喔那你們的電腦資料裡面為什麼要帶			
5124	821195001513105	11	一樣要帶駕照過來辦除非您駕照沒有過期	一樣要帶駕照過來辦除非您駕照沒有過期	應該駕照過來辦除非您駕照沒有本			
5125	821195001513105	12	申請補發兩百塊嘛對不對	申請補發兩百塊嘛對不對	申請補發兩百塊			
5126	821195001513105	13	那現在駕照都沒有日期都沒有有效日期啊	那現在駕照都沒有日期都沒有有效日期啊	那現在駕照都沒有日期都沒有有效日期啊			
5127	821195001513105	14	現在駕照發出來新的駕照會是寫到七十五歲生日	現在駕照發出來新的駕照會是寫到七十五歲生日	現在駕照罰的駕照會是寫到七十五歲生日			
5128	821195001513105	15	就是生日而已啊	就是生日而已啊	就是生日而已			
5129	821195001513105	16	如果說您補發的話換照日期有效日期是寫到	如果說您補發的話換照日期有效日期是寫到	如果說您補發的話換照七日期是			
5130	821195001513105	17	七十五歲生日啊	七十五歲生日啊	七十五一啊			
5131	821195001513105	18	那那那那那辦理那個遺失補發的話兩百塊是不是	那那那那那麻煩您那個遺失補發的話兩百塊是不是	那那那那辦理那個遺失補發的話兩百塊是不是			
5132	821195001513105	19	那還要一吋的相片幾張	那還要一吋的相片幾張	還要一吋的相片幾張			
5133	821195001513105	20	一吋的相片兩張要辦國際駕照是兩吋的照片兩張	一吋的相片兩張要辦國際駕照是兩吋的照片兩張	一吋的相片兩張要辦國際駕照是的照片兩張			
5134	821195001513105	21	喔這樣子啊	喔這樣子啊	單子啊			
5135	821195001513105	22	好好謝謝你	好好謝謝你	好好好謝謝你			
5136	821195001513105	23	再麻煩了謝謝您再見	再麻煩了謝謝您再見	再麻煩了謝謝			
5137	821195001513188	1	台北市區監理所敝姓常很高興為您服務	台北市區監理所敝姓常很高興為您服務	台北做敝姓常很高興為您服務			
5138	821195001513188	2	補發車牌嗎	補發車牌嗎	補發是			
5139	821195001513188	3	車牌補發	車牌補發	車牌			
5140	821195001513188	4	就是呃我車牌呃遺失然後我已經喔有先去派出所那邊掛失了	就是呃我車牌二一四然後我已經吼有先去派出所那邊掛失了	就是呃我車牌二一四然後我已經吼有先去處所那邊掛失了			
5141	821195001513188	5	那我現在要補發一個新的這樣	那我現在要補發一個新的這樣	那我現在要補發一個我現在要補發一個新的這樣			
5142	821195001513188	6	喔好好好	喔好好好	喔好好好			
5143	821195001513188	7	不好意思今天比較忙一點是小姐怎麼稱呼您	不好意思今天比較忙一點是小姐怎麼稱呼您	不好意思今天比較忙一點是怎麼稱呼您			
5144	821195001513188	8	零九一二	零九一二	零九一二二一二一二二一二二			
5145	821195001513188	9	零九一二	零九一二	對			
5146	821195001513188	10	一二一您是說想要重新遺車牌遺失	一二一您是說想要重新遺車牌遺失	一二一您是說想要重新遺車牌遺失您說想要重新遺車牌遺失			
5147	821195001513188	11	車主在高雄	車主在高雄	車主			
5148	821195001513188	12	那我想要在台北辦這樣子	那我想要在台北辦這樣子	那我想來台北辦這樣子			
5149	821195001513188	13	好好沒問好我已經把你的問題登記一下我馬上請他回電給您吼	好好沒問好我已經把你的問題登記一下我馬上請他回電給您吼	好好沒問好我已經把你登記一下我馬上請他回電給您好沒問好我已經把你的問題登記一下我馬上請他回電給您吼陳			
5150	821195001513188	14	喔好好好謝謝喔	喔好好好謝謝喔	好謝謝喔好好好謝謝喔好好謝謝喔好好好謝謝喔			
5151	821195001513188	15	好byebye	好byebye	好byebyebyebye			
5152	821195001513147	1	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心您好敝姓吳很高興為您服務	公路總局用路人服務中心您好敝姓吳很高興為您服務			
5153	821195001513147	2	就是那個網路上那個燃料稅有沒有	就是那個網路上那個燃料稅有沒有	那個網路上燃料沒有			
5154	821195001513147	3	然後今天不能繳了是不是	然後今天不能繳了是不是	然後今天繳了是不是			
5155	821195001513147	4	我先請教小姐貴姓怎麼稱呼	我先請教小姐貴姓怎麼稱呼	我先請教小姐怎麼稱呼			
5156	821195001513147	5	唉我姓劉	唉我姓劉	唉五五			
5157	821195001513147	6	劉小姐您好劉小姐是要透過網路線上進行繳費嗎對	劉小姐您好劉小姐是要透過網路線上進行繳費嗎對	劉小姐您小姐是要透過網路線上進行繳費嗎對			
5158	821195001513147	7	呃還是可以啊	呃還是可以啊	呃還是嗎			
5159	821195001513147	8	那為什麼你看喔我我去線上繳費對不對	那為什麼你看吼我我去線上繳費對不對	那為什麼你看吼我我去線上繳費對不對怎麼你看吼我我去線上繳費對不對			
5160	821195001513147	9	您持卡人是自己的嗎	您持卡人是自己的嗎	是自己的嗎			
5161	821195001513147	10	是自己的對	是司機的對	是司機的對			
5162	821195001513147	11	您是用哪哪三家信用卡	您是用哪哪三家信用卡	您是用啦那三用卡			
5163	821195001513147	12	太好太好了	太好太好了	太好			
5164	821195001513147	13	就可以了吼	就可以了吼	就可以了吼			
5165	821195001513147	14	我想說怎麼怎麼搞得弄了一個早上好好感謝	我想說怎麼怎麼搞得弄了一個早上好好感謝	我想說怎麼怎麼搞得哪一個早上好好感謝			
5166	821195001513147	15	不好意思喔byebye謝謝	不好意思喔byebye謝謝	不好意思喔byebye謝謝不好意思喔byebye謝謝			
5167	821195001513106	1	楊先生您好這邊幫您查詢的話是到士林監理站呃士林捷運站	楊先生您好這邊幫您查詢的話是到士林監理站呃士林捷運站	楊先生您好這邊幫您查詢的話是到士林監理站呃士林捷運站			
5168	821195001513106	2	呃然後大概再步行多久還是說他有什麼公車嗎	呃然後大概再步行多久還是說他有什麼公車嗎	呃然後大概再步行多久還是說他什麼公車			
5169	821195001513106	3	步行約十五分鐘	步行約十五分鐘	五三七月十五分鐘			
5170	821195001513106	4	是然後如果公車的話有蠻多公車的耶	是然後如果公車的話有蠻多公車的耶	是然後通車的蠻多公車的耶			
5171	821195001513106	5	嗯好那公車的部分我會自己再查	嗯好那公車的部分我會自己再查啊	嗯好那部分我會一直再查啊			
5172	821195001513106	6	請教一下所以你剛剛講的那個道路講習就是只要帶體檢表就好了嗎	請教一下所以您剛剛講的那個道路講習就是只要帶體檢表就好了嗎	請教一下所以您剛講的那個道路講習只要帶體檢表就好了嗎			
5173	821195001513106	7	嗯這邊幫您看一下喔	嗯這邊幫您看一下喔	嗯幫您查			
5174	821195001543654	1	北區監理所您好敝姓吳很高興為您服務	北區監理所您好敝姓吳很高興為您服務	北區監理所您好敝姓吳很高興為您服務			
5175	821195001543654	2	先請教您怎麼稱呼	先請教您怎麼稱呼	先請教怎麼稱呼			
5176	821195001543654	3	是王先生您好請問身份證字號是	是王先生您好請問身份證字號是	是問您好請問身份證字號是			
5177	821195001543654	4	EABCDE的E	D的D	對			
5178	821195001543654	5	一零二零一三八八六	一零二零一三八八六	第一三八八六			
5179	821195001543654	6	請問登記大名	請問登記大名	請問登記大			
5180	821195001543654	7	請問是王鈞先生他生日什麼時候	請問是王鈞先生他生日什麼時候	請問是王鈞先生他生日吼			
5181	821195001543654	8	王王鈞先生的生日	王王鈞先生的生日	王王鈞深的生日			
5182	821195001543654	9	喔十六年一月十七號	喔我姓六年一月十七號	喔我姓六年一月十七號			
5183	821195001543654	10	是感謝您的資料核對他目前駕照的狀態都是正常的	是感謝您的資料核對他目前駕照的狀態都是正常的	是感謝您的資料核對他目前駕照的狀態都是			
5184	821195001543654	11	呃狀態是正常的	呃狀態是正常的	呃就是正常的			
5185	821195001543654	12	那如果他要註銷要怎麼註銷	那如果他要註銷要怎麼註銷	那如果他要註銷要怎麼註銷註銷要怎麼註銷			
5186	821195001543654	13	喔他要做註銷嗎是他是因為什麼原因要做註銷呢	喔他要做註銷嗎是他是因為什麼原因要做註銷呢	喔他鎖住是他什麼原因要做註銷呢			
5187	821195001543654	14	他行動不便他根本沒辦法開車他已經十幾年沒辦法開車了	他行動不便他根本沒辦法開車他已經十幾年沒辦法開車了	他行動不便他根本沒辦法開車子罰開車了			
5188	821195001543654	15	喔所以您要幫他註銷	喔所以您要幫她註銷	喔所以您要需要			
5189	821195001543654	16	好那您線上稍等不要掛斷立即為您確認謝謝	好那您線上稍等不要掛斷立即為您確認謝謝	好那您線上稍等不要掛斷立即為您等謝謝			
5190	821195001543654	17	啊你說怎樣線上稍等不要掛斷我立即為您確認謝謝您	啊你說怎樣線上稍等不要掛斷我立即為您確認謝謝您	呃你說怎樣線上是要把段我立即為您確認謝謝您			
5191	821195001513107	1	用路人服務中心你好	用路人服務中心你好	用路人服務好			
5192	821195001513107	2	嗯駕照的話是過期可以不用換發因為駕照現在是沒有有效期限	嗯駕照的話是過期可以不用換發因為駕照現在是沒有有效期限	嗯駕照的話是過期可以不用換發因為駕照現在是沒有有效期限			
5193	821195001513107	3	對可是您說的是行照嗎	對可是您說的是行照嗎	對可是您說的是小嗎			
5194	821195001513107	4	就是因因為我是駕照駕照行照都過期了	就是因因為我是駕照駕照行照都過期了	就是會我是駕照駕照行照都過期了			
5195	821195001513107	5	喔所以你的意思是說行照還是要過去換換發	喔所以你的意思是說行照還是要過去換換發	喔所以說行照還是要過去換換發			
5196	821195001513107	6	然後駕照的話是	然後駕照的話是	然後駕照的話是			
5197	821195001513107	7	駕照沒有有效期限對	駕照沒有有效期限對	駕照期限的			
5198	821195001513107	8	嘿麻煩您了知道了	嘿麻煩您了知道了	麻煩您了知道了			
5199	821195001513107	9	嗯謝謝您喔好再見	嗯謝謝您喔好再見	謝謝您喔好再			
5200	821195001513107	10	byebye	byebye	嗯			
5201	821195001546263	1	台北市區監理所您好敝姓顏很高興為您服務	台北市區監理所您好敝姓顏很高興為您服務	台北市就您好敝姓顏很高興服務			
5202	821195001546263	2	喂你好顏小姐	喂你好顏小姐	喂你好再見			
5203	821195001546263	3	我想跟你請教一下因為就是那個在七月底要繳那個燃料費吼	我想跟你請教一下因為就是那個在七月底要繳那個燃料費吼	我想跟你請教一下因為就是那個再繳繳那個燃料費吼			
5204	821195001546263	4	請問先生貴姓怎麼稱呼您	請問先生貴姓怎麼稱呼您	請敝姓怎麼稱呼您			
5205	821195001546263	5	唉我姓李我姓李	唉我姓李我姓李	R姓李			
5206	821195001546263	6	李先生您好	Z先生您好	是			
5207	821195001546263	7	那麻煩您線上稍等一下喔我詢問一下承辦人員	那麻煩您線上稍等一下喔我詢問一下承辦人員	您線上稍等一下喔我詢問一下承辦人員麻煩您線上稍等一下喔我詢問一下承辦人員			
5208	821195001543381	1	公路總局用路人服務中心您好敝姓張很高興為您服務嗯您好是	公路總局用路人服務中心您好敝姓張很高興為您服務嗯您好是	公路總局用路人服務中心敝姓張很高興為您服務嗯您好是			
5209	821195001543381	2	請問一下我可以問一下就是關於考駕照的事情	請問一下我可以問一下就是關於考駕照的事情	請問一下我可以問一下就是關於考駕照的事情			
5210	821195001543381	3	您稍等一下為您確認先請教您貴姓怎麼稱呼您	您稍等一下為您確認先請教您貴姓怎麼稱呼您	您稍等一下為您確認先請教您貴姓胡您			
5211	821195001543381	4	葉小姐請問一下您是預約我們哪一個監理所的	葉小姐請問一下您是預約我們哪一個監理所的	葉小姐請問一下月我們哪一個監理所的			
5212	821195001543381	5	嗯台中北屯那個	嗯台中北屯那個	好的			
5213	821195001543381	6	北屯路您稍等一下	北屯路您稍等一下	北屯路您稍等一下			
5214	821195001513108	1	公路總局用路人服務中心您好敝姓黃很高興為您服務	公路總局用路人服務中心您好敝姓黃很高興為您服務	公路總局用路人服務中心您好敝姓黃很高興為			
5215	821195001513108	2	您好請說	您好請說	嗯好			
5216	821195001513108	3	唉但是今天我要做查詢在我們這個網頁要做查詢	唉但是今天我要做查詢在我們這個網頁要做查詢	唉但是今天要做車貸我們這個網頁要做查詢			
5217	821195001513108	4	他說沒有辦法查詢啊	他說沒有辦法查詢好	他說沒有辦法沒有辦法查詢啊			
5218	821195001513108	5	喔是為您查詢喔請問先生貴姓	喔是為您查詢喔請問先生貴姓	喔系統查詢鄧先生貴姓為您查詢喔請問先生貴姓			
5219	821195001513108	6	王先生您好請問有車牌號碼嗎	王先生您好請問有車牌號碼嗎	王先生您好請問有車牌號碼嗎嗯您好請問有車牌號碼嗎			
5220	821195001513108	7	QS七八八七	QS七八八七	好吧			
5221	821195001513108	8	QSD八八七嗎	QSD八八七嗎	QSD八八七嗎一二四一八八七嗎			
5222	821195001513108	9	七八八七	七八八七	七八			
5223	821195001513108	10	喔七七數字七一橫八八七	喔七七數字七一橫八八七	喔七七數字七一橫八八七一七一橫八八七			
5224	821195001513108	11	QS七一橫八八七	QS七一橫八八七	QS一橫八八一			
5225	821195001513108	12	請問一下是QS七一橫八八七還是QS一橫七八八七	請問一下是QS七一橫八八七還是QS一橫七八八七	請問一下是QS七八七QS一橫七			
5226	821195001513108	13	QS一橫QS啦dash啦	QS一橫QS啦帶是啦	QEGS啦帶是啦			
5227	821195001513108	14	對那請問一下那個車主大名是	對那請問一下那個車主大名是	對那請假那個車主大名			
5228	821195001513108	15	好請問是王先生您本人的車嗎	好請問是王先生您本人的車嗎	好像是王先生您的車嗎			
5229	821195001513108	16	M一二零五二六六四一	M一二零五二六六四一	M一二零五二六六四一二零五二六六四一			
5230	821195001513108	17	好那這一台已經繳納囉	好那這一台已經繳納囉	好那請教那如果			
5231	821195001513108	18	有繳納嘛吼	有繳納然後	有			
5232	821195001513108	19	已經繳了	已經繳了	已經繳了嗯繳了			
5233	821195001513108	20	啊用那個台北富邦的信用卡嗎吼	啊用那個台北富邦的信用卡嗎吼	啊用那個台北富邦的信用卡嗎吼			
5234	821195001513108	21	嗯這邊的話目前我們只能看到他的繳費方式是哪一張卡看不出來喔	嗯這邊的話目前我們只能看到他的繳費方式是哪一張卡看不出來喔	嗯這邊的話目前我們只能看到他的繳費方式是哪一張卡出來喔			
5235	821195001513108	22	沒有繳費記錄	沒有繳費記錄	所以路記錄			
5236	821195001513108	23	啊怎麼會這樣子	啊怎麼會這樣子	呃是			
5237	821195001513108	24	啊你這邊也繳費成功啊	啊你這邊也繳費成功啦	啊你這邊也繳費成功			
5238	821195001513108	25	對啊這邊是	對啊這邊是	對啊這邊是			
5239	821195001513108	26	二十三點二十九分嘛	二十三點二十九分嘛	二十三點嗎			
5240	821195001513108	27	嗯是所以您這邊的話銀行說沒有刷卡記錄	嗯是所以您這邊的話銀行說沒有刷卡記錄	嗯是說的話銀行說沒有刷卡記錄			
5241	821195001513108	28	奔五電話鈴聲	奔五電話鈴聲	三五電話鈴聲電話鈴聲			
5242	821195001513108	29	啊我說你有要問是說	啊我說你就要問是說	啊如果說您有要問是說			
5243	821195001513108	30	你這邊他可以看得出來因為吼一般來	你這邊他可以看得出來因為吼一般來	你這邊他可以看得出來因為吼一般來D這邊他可以看得出來因為吼一般來			
5244	821195001513108	31	講你是什網路繳納唉	講意思是網路繳納唉	意思是網路繳納唉			
5245	821195001513108	32	網路繳納就是沒有辦法看到信用卡	網路繳納就是沒有辦法看到信用卡	網路繳刷看到信用卡			
5246	821195001513108	33	對看不到	所以看不到	所以看不到不知道			
5247	821195001513108	34	跟這個繳納時間也沒有	跟這個繳納時間也沒有	跟這個錢沒有			
5248	821195001513108	35	繳納時間只能看到是七月三十一號	繳納時間只能看到是七月三十一號	這邊只能看到是七月三十一號			
5249	821195001513108	36	喔七月三十一號它沒有辦法顯示時間就對了	喔我七月三十一號他沒有辦法顯示時間就對了	喔我七月三十一號他罰顯示時間就對了			
5250	821195001513108	37	OK	OK	喔			
5251	821195001513108	38	所以這邊唉小姐	所以這邊唉小姐	所以這邊唉小姐			
5252	821195001513108	39	黃小姐嘛吼	黃小姐嘛吼	喔好			
5253	821195001513108	40	客服編號	客服編號	編號			
5254	821195001513108	41	唉有低唉啊請共	啊有低唉啊姓鞏	啊有低唉姓鞏我D唉啊姓鞏			
5255	821195001513108	42	有有有有我說你客服編號啦	有有有有我說你客服編號嗎	有有有有我說是號碼有我說你客服編號嗎			
5256	821195001513108	43	呃我客服編號是九四個一	呃我客服編號是九四個一	呃我客服編號是九四個一			
5257	821195001513108	44	九四多少	九四多少	就是都			
5258	821195001513108	45	九一一一一	九一一一一	九一一一一一			
5259	821195001513108	46	奔五電話鈴聲	奔五電話鈴聲	奔五電話零			
5260	821195001513108	47	聽不清楚	聽不清楚	聽不清楚我清楚			
5261	821195001513108	48	九一一一一一四個一	九一一一一一四個一	九一一一四個一			
5262	821195001513108	49	九一一一啦吼黃小姐嘛吼	九一一一然後黃小姐嘛吼	九一一一小姐嘛吼			
5263	821195001513108	50	嘿那所以那邊有繳費記錄成功	嘿那所以那邊有繳費記錄成功	所以那邊有繳費記錄成功不成功			
5264	821195001513108	51	對七月三十一號繳的	對七月三十一號繳的	對七一號繳的			
5265	821195001513108	52	繳的七月三沒有錯七月三OK那我再跟銀行去確認看看	繳的七月三沒有錯七月三都可以那我再跟銀行去確認看看	繳的七月三沒有錯七月三都可以那我再跟銀行看看			
5266	821195001513108	53	對麻煩您囉	對麻煩您囉	對囉			
5267	821195001513108	54	可以啊您是在	可以啊您是在	R行照您是在			
5268	821195001513108	55	監理服務網還是在那個全國繳費網	監理服務網還是在那個全國繳費網	服務網還是在那個全國繳費網一服務網還是在那個全國繳費網			
5269	821195001513108	56	唉服務網	唉服務網	唉服務			
5270	821195001513108	57	個人選項對直接查詢啊	個人選項對體檢查詢他	個人選項對體檢查詢影響對體檢查詢他			
5271	821195001513108	58	對那邊可以	所以那邊可以	對那邊B			
5272	821195001513108	59	輸入驗證碼會跳掉喔	輸入驗證碼會跳掉喔	輸入繳喔			
5273	821195001513108	60	您稍候一下喔	您稍後一下喔	嘿是			
5274	821195001513108	61	OK	OK	對			
5275	821195001513108	62	不會啊我這邊有跳出來唉	不會啊我這邊有跳出來唉	不會啊我這邊有跳出來			
5276	821195001513108	63	你有跳出來喔OK那我再確認好	嗯有跳出來喔都可以那我再確認好	你有跳出來喔我都可以那我再確認好出來喔我都可以那我再確認好			
5277	821195001513108	64	再麻煩您試試看	再麻煩您試試看	再麻煩譚			
5278	821195001513108	65	了謝謝王先生的來電	呃謝謝王先生的來電	呃謝謝王先生的來電			
5279	821195001513108	66	好謝謝byebye	好謝謝byebye	好謝謝			
5280	821195001546266	1	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓陳很高興為您服務	嗯用路人服務中心您好敝姓陳很高興您			
5281	821195001546266	2	那我要怎麼怎麼報考	那我要怎麼怎麼報考	那我要怎麼報考			
5282	821195001546266	3	好的先請教您貴姓怎麼稱呼	好的先請教您貴姓怎麼稱呼	好請教您貴姓怎麼稱呼			
5283	821195001546266	4	果水果的果	果水果的果	果水果的果			
5284	821195001546266	5	果先生您好那個您是跑到樹林的監理站嗎	郭先生您好那個您是跑到樹林的監理站嗎	郭先生您好那到樹林理站嗎			
5285	821195001546266	6	那預約報名它又說我這個不能預約報名	那預約報名它又說我這個不能預約報名	那預約把它又說我這個不能預約報名			
5286	821195001546266	7	那您有在跟他說沒有辦法預約嗎	那您有在跟他說沒有辦法預約嗎	那您就跟他說那預約嗎			
5287	821195001546266	8	沒有因為後來我就離開了是有事我就先離開了	沒有因為後來我就離開了是有事我就先離開了	沒有因為後來了是有事我就先離開了			
5288	821195001546266	9	好好那您稍等一下我幫您聯絡一下詢問一下喔謝謝	好好那您稍等一下我幫您聯絡一下詢問一下喔謝謝	好好那您稍等一下我幫下詢問一下			
5289	821195001543384	1	葉小姐不好意思讓您久等	葉小姐不好意思讓您久等	葉小姐不好意思讓您就			
5290	821195001543384	2	是再麻煩您	是再麻煩您	是是是再麻煩您			
5291	821195001543384	3	好謝謝還有什麼地方可以為您服務的	好謝謝還有什麼地方可以為您服務的	好謝謝還有是地方可以為您服務的			
5292	821195001543384	4	嗯這樣就好了謝謝	嗯這樣就好了謝謝	嗯這樣就好了謝謝就好了謝謝			
5293	821195001543384	5	謝謝您再見	謝謝您再見	對您再見			
5294	821195001543384	6	好謝謝byebye	好謝謝byebye	好謝謝byebyebyebyebye			
5295	821195001544650	1	小姐不好意思因為他們承辦人員都在忙線中	小姐不好意思因為他們承辦人員都在忙線中	小姐不好意思因為他們承辦人員都在民眾			
5296	821195001544650	2	那什麼時候可以確認到	那什麼時候可以確認到	那什麼時候可以確認到			
5297	821195001544650	3	呃您再稍等一下在幫您確認一下不好意思	呃您再稍等一下再幫您確認一下不好意思	呃您再稍等一下您確認一下不好意思			
5298	821195001544650	4	麻煩你謝謝	麻煩你謝謝	麻煩你謝謝			
5299	821195001466368	1	喂長官您好這邊是用路人	喂長官您好這邊是用路人	好這邊是用路人			
5300	821195001466368	2	不好意思線上有一位痾崔先生	不好意思線上有一位課程已先生	不好意思一位客車一線			
5301	821195001466368	3	他是痾他的那個車輛是租賃車的	他是汽車他的那個車輛是租賃車的	他是汽車他的車輛是租賃車的			
5302	821195001466368	4	痾特斯拉的車型	可以特斯拉的車型	客車是嗎			
5303	821195001466368	5	車號是REA	車號是哪裡A	車號是家裡A			
5304	821195001466368	6	REA	REA	好			
5305	821195001466368	7	本車型配備	本車型配備	本車型配備車型配備			
5306	821195001466368	8	本車型配備LED頭燈	本車型配備來頭燈	車型配備			
5307	821195001466368	9	這個我們幫他加就可以了	這個我們幫他加就可以了	這個我們幫他就可以了			
5308	821195001466368	10	一位崔先生在線上	一位陳先生在線上	申在線上			
5309	821195001544967	1	公路總局用路人服務中心您好敝姓顏很高興為您服務	公路總局用路人服務中心您好敝姓顏很高興為您服務	公路總局用路人服務中心您好敝姓顏很高興為			
5310	821195001544967	2	請問但是我的那個嘿不好意思你說	請問但是我的那個嘿不好意思您說	請問但是的那個筆試您說			
5311	821195001544967	3	好請問小姐貴姓怎麼稱呼您	好請問小姐貴姓怎麼稱呼您	好請問小姐歸戶您貴姓怎麼稱呼您			
5312	821195001544967	4	我姓黃草頭黃	我姓黃草頭黃	黃			
5313	821195001544967	5	對嗯請問您的所在縣市是	對嗯請問您的所在縣市是	您的所在縣市是			
5314	821195001544967	6	桃園桃園市	桃園桃園市	桃園零四			
5315	821195001544967	7	那我給您桃園市呃桃園裁決所的電話您向他們詢問確認一下	那我給您桃園市呃桃園裁決所的電話您向他們詢問確認一下	那我給您桃園市檢查話您向他們詢問確認一下			
5316	821195001544967	8	那電話是零三三七七	那電話是零三三七七	那電話是三七七			
5317	821195001544967	9	三七七嗯	三七七嗯	三七七二七嗯			
5318	821195001544967	10	七三零零	七三零零	零零			
5319	821195001544967	11	七三零零零三三七七七三零零	七三零零零三三七七七三零零	七三零零零三三七七			
5320	821195001544967	12	好謝謝你	好謝謝你	好謝謝你			
5321	821195001544967	13	好不會再麻煩您謝謝您的來電	好不會再麻煩您謝謝您的來電	好麻煩您的來			
5322	821195001544693	1	喂卓小姐不好意思吼讓你久等了	喂卓小姐不好意思吼讓你久等了	喂註銷歷史吼讓你久等了			
5323	821195001544693	2	喔這樣子喔對所以就是就沒有辦法更改除非您戶籍遷到台中	喔這樣子喔對所以就是就沒有辦法更改除非您戶籍遷到台中	喔這樣子喔對所以就是就沒有辦法跟您戶籍遷到本			
5324	821195001544693	3	喔喔喔他是跟這戶籍地方跑對就對了就算我沒有	喔喔喔他是跟這戶籍地方跑對就對了就算我沒有	喔他是跟這戶籍就對了就算我沒有			
5325	821195001544693	4	您的身分證駕照後面的地址在走	您的身份證駕照後面的地址在走	您的身份證駕照後面的地址在走呃身份證駕照後面的地址在走			
5326	821195001544693	5	OK瞭解是好謝謝你謝謝	OK了解是好謝謝你謝謝	OK了解是好謝謝喔解釋好謝謝你謝謝			
5327	821195001544693	6	不會byebye	不會byebye	嘿			
5328	821195001544693	7	好感謝您的來電再見	好感謝您的來電再見	好感謝您再見			
5329	821195001444063	1	公路總局用路人服務中心您好敝姓林很高興為您服務	公路總局用路人服務中心您好敝姓林很高興為您服務	公路總局用路人服務中心敝姓林很高興為您服務			
5330	821195001444063	2	喂你好請問一下啊	喂你好請問一下吼	喂你好請問			
5331	821195001444063	3	合歡山那個路通不通	合歡山那個路通不通	合歡山那個路通不通			
5332	821195001444063	4	呃請呃呃請問您要什麼時候要行駛不好意思	呃請呃請問您要什麼時候要行駛不好意思	呃請二二請問您要什麼時候一部意思			
5333	821195001444063	5	請問您什麼時候要行駛	請問您什麼時候要行駛	請問的時候要寫			
5334	821195001444063	6	唉中午的時候	唉中午的時候	中午的時候			
5335	821195001444063	7	今天中午好的請問先生您貴姓怎麼稱呼	今天中午好的請問先生您貴姓怎麼稱呼	今天中午好的請問先生您貴姓怎麼中午好的請問先生您貴姓怎麼稱呼			
5336	821195001444063	8	邱先生請您線上稍等我一下幫您諮詢養工處不好意思	邱先生請您線上稍等我一下幫您諮詢養工處不好意思	邱先生請您線上稍等我一下幫您諮詢養工處不好意思			
5337	821195001444065	1	邱先生您好不好意思讓您久等了	邱先生您好不好意思讓您久等了	邱先生您好不好您久等了			
5338	821195001444065	2	好好依照現場的人員指揮行駛就可以了	好好依照現場的人員指揮行駛就可以了	好好依照現場的人BCC可以了			
5339	821195001444065	3	好好謝謝	好好謝謝	好好謝謝			
5340	821195001444065	4	不客氣喔再麻煩您了	不客氣喔再麻煩您了	不客氣喔麻煩您了			
5341	821195001444065	5	請問還有什麼地方好需要為您服務呢	請問還有什麼地方好需要為您服務呢	請問還有什麼為您服務呢			
5342	821195001444065	6	好沒有了好	好沒有了好	好沒有			
5343	821195001444065	7	好的謝謝您的來電祝您順心如意再見	好的謝謝您的來電祝您順心如意再見	好的來電祝您順心如意再見			
5344	821195001544655	1	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局用路人服務中心您好敝姓陳很高興為您服務	公路總局路人服務中心您好敝姓陳為您服務			
5345	821195001544655	2	請問一下	請問一下	是			
5346	821195001544655	3	我收我收到一個定檢通通知單車輛的	我說我收到一個定檢通通知單車輛的	我說我一個定檢通通知單車輛的我收到一個定檢通通知單車輛的			
